Departamento,Municipio,Latitud,Longitud,Geolocalizacion,Operadora,Contrato,Campo,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
ANTIOQUIA,PUERTO NARE,6.126539139,-74.70317722,POINT (-74.70317722 6.126539139),ECOPETROL S.A.,TECA COCORNA,AREA TECA-COCORNA,1291.74,1285.1,1281.02,1254.71,1323.26,1268.1,1198.19,1212.39,1356.37,1286.82,1546.81,1558.79
ANTIOQUIA,PUERTO NARE,6.126539139,-74.70317722,POINT (-74.70317722 6.126539139),MANSAROVAR ENERGY COLOMBIA LTD,NARE,NARE SUR,179.33,209.05,241.55,244.42,264.89,260.38,210.67,218.99,187.88,189.81,200.45,167.47
ANTIOQUIA,PUERTO NARE,6.126539139,-74.70317722,POINT (-74.70317722 6.126539139),MANSAROVAR ENERGY COLOMBIA LTD,NARE,UNDERRIVER,798.3,745.97,736.98,673.28,664.03,1154.56,639.45,710.29,662.89,698.13,657.42,629.09
ANTIOQUIA,PUERTO TRIUNFO,5.954830151,-74.6861918,POINT (-74.6861918 5.954830151),ECOPETROL S.A.,TECA COCORNA,AREA TECA-COCORNA,205.95,213.24,199.52,183.49,164.47,164.93,150.85,125.04,131.28,122.17,140.35,60.32
ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),ECOPETROL S.A.,MAGDALENA MEDIO,CASABE,10383.34,10307.74,10208.22,10161.94,10251.03,10108.62,10636.26,9707.98,9795.5,10265.62,10958.9,11769.92
ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),ECOPETROL S.A.,MAGDALENA MEDIO,CASABE SUR,1957.22,1923.78,1974.96,1952.15,1845.97,1739.7,1763.54,867.7,1450.86,1710.93,1815.17,1870.6
ANTIOQUIA,YONDO,6.925159318,-74.15824041,POINT (-74.15824041 6.925159318),ECOPETROL S.A.,MAGDALENA MEDIO,PEÑAS BLANCAS,1060.57,1063.98,1099.95,1186.04,1203.57,1130.16,1164.56,563.93,987.91,1061.45,1084.61,1125.26
ARAUCA,ARAUCA,6.796280825,-70.50921153,POINT (-70.50921153 6.796280825),OCCIDENTAL DE COLOMBIA LLC,CHIPIRÓN,CHIPIRÓN,7262.77,6149.36,5679.87,5515.9,5369.35,5876.67,4382.9,5399.29,4762.73,5451.39,5736.2,5725.81
ARAUCA,ARAUCA,6.796280825,-70.50921153,POINT (-70.50921153 6.796280825),OCCIDENTAL DE COLOMBIA LLC,CHIPIRÓN,GALEMBO,123.42,115.79,113.23,120.77,129.94,128.4,80.58,122.71,99.2,121,105.27,105.74
ARAUCA,ARAUCA,6.796280825,-70.50921153,POINT (-70.50921153 6.796280825),OCCIDENTAL DE COLOMBIA LLC,CHIPIRÓN,MACANA,296.68,238.29,240.06,211.73,137.45,182.1,226.55,281.84,227.77,202.61,178.03,160.94
ARAUCA,ARAUCA,6.796280825,-70.50921153,POINT (-70.50921153 6.796280825),OCCIDENTAL DE COLOMBIA LLC,CHIPIRÓN,MATANEGRA OESTE,36.94,39,35.1,27.83,26.23,26.77,13.65,23.68,27.67,6.13,0,0
ARAUCA,ARAUCA,6.796280825,-70.50921153,POINT (-70.50921153 6.796280825),OCCIDENTAL DE COLOMBIA LLC,CRAVO NORTE,CAÑO LIMÓN,21049.81,22407.57,23908.84,23677.27,22887.03,23514.37,17537.97,22907.13,22241.43,22449.48,22608.13,21636.58
ARAUCA,ARAUCA,6.796280825,-70.50921153,POINT (-70.50921153 6.796280825),OCCIDENTAL DE COLOMBIA LLC,CRAVO NORTE,CAÑO YARUMAL,3231.68,3197.75,3438.68,3297.6,3072.48,3115.67,2171.9,3095.81,3355.6,3343.84,3368.6,3299.19
ARAUCA,ARAUCA,6.796280825,-70.50921153,POINT (-70.50921153 6.796280825),OCCIDENTAL DE COLOMBIA LLC,CRAVO NORTE,TONINA,24.23,25.86,27.03,25.3,24.94,26.3,14.35,23.26,14.3,13.1,9.4,0
ARAUCA,ARAUQUITA,6.799338394,-71.29827429,POINT (-71.29827429 6.799338394),OCCIDENTAL DE COLOMBIA LLC,CHIPIRÓN,ARAGUATO,189.23,184.64,173.32,144.43,139.77,117.5,62.39,95.87,82.77,105.74,72.67,61.19
ARAUCA,ARAUQUITA,6.799338394,-71.29827429,POINT (-71.29827429 6.799338394),OCCIDENTAL DE COLOMBIA LLC,CHIPIRÓN,BAYONERO,1152.13,835.18,611.77,608.77,561.13,474.9,302.13,440.84,345.53,429.9,406.7,398.58
ARAUCA,ARAUQUITA,6.799338394,-71.29827429,POINT (-71.29827429 6.799338394),OCCIDENTAL DE COLOMBIA LLC,CHIPIRÓN,CHIPIRÓN,118.06,135.32,136.23,108.4,88.52,89.47,48.9,79.68,70.13,88.26,86.9,87.48
ARAUCA,ARAUQUITA,6.799338394,-71.29827429,POINT (-71.29827429 6.799338394),OCCIDENTAL DE COLOMBIA LLC,CHIPIRÓN,JIBA,0,0,0,0,0,0,0,0,0,0,0,4.13
ARAUCA,ARAUQUITA,6.799338394,-71.29827429,POINT (-71.29827429 6.799338394),OCCIDENTAL DE COLOMBIA LLC,CHIPIRÓN,JIBA UNIFICADO,77.35,91.46,89.94,96.03,91.84,92.37,52.81,81.48,58.43,70.19,68.1,80.13
ARAUCA,ARAUQUITA,6.799338394,-71.29827429,POINT (-71.29827429 6.799338394),OCCIDENTAL DE COLOMBIA LLC,COSECHA,CANAGUEY,1341.94,1290.32,1144.77,1230.17,1221.13,1232.07,738.35,1036.03,853.33,1135.74,1145.27,1137
ARAUCA,ARAUQUITA,6.799338394,-71.29827429,POINT (-71.29827429 6.799338394),OCCIDENTAL DE COLOMBIA LLC,COSECHA,FINN,2494.9,3022.57,3005.71,3013.77,3039.48,3327.37,3357.29,4587.97,4736.47,4494.26,4006.67,3546.55
ARAUCA,ARAUQUITA,6.799338394,-71.29827429,POINT (-71.29827429 6.799338394),OCCIDENTAL DE COLOMBIA LLC,COSECHA,GOLONDRINA,60.32,65.82,45.61,42.8,38.9,44.37,14.84,43.1,11.67,47.97,38.53,40.06
ARAUCA,ARAUQUITA,6.799338394,-71.29827429,POINT (-71.29827429 6.799338394),OCCIDENTAL DE COLOMBIA LLC,COSECHA,MORROCOY,99.9,104.5,85,98.6,95.9,93.73,8.48,0,0,0,0,0
ARAUCA,ARAUQUITA,6.799338394,-71.29827429,POINT (-71.29827429 6.799338394),OCCIDENTAL DE COLOMBIA LLC,COSECHA,REX,791.9,500.29,403.58,423.87,306.39,296.23,181.65,283.94,220.8,267.16,232.17,233.94
ARAUCA,ARAUQUITA,6.799338394,-71.29827429,POINT (-71.29827429 6.799338394),OCCIDENTAL DE COLOMBIA LLC,COSECHA,REX NE,2542.29,2474.96,2260.52,2319.3,4459.23,4554.53,3597.52,4778.71,4553.9,5079,4953.6,5572.29
ARAUCA,ARAUQUITA,6.799338394,-71.29827429,POINT (-71.29827429 6.799338394),OCCIDENTAL DE COLOMBIA LLC,COSECHA,TERECAY,944.94,1516.96,1888.74,1585.97,1530,1584.67,942.68,1474.32,1133.53,1470.55,1313.57,1324.74
ARAUCA,ARAUQUITA,6.799338394,-71.29827429,POINT (-71.29827429 6.799338394),OCCIDENTAL DE COLOMBIA LLC,CRAVO NORTE,CAÑO LIMÓN,138.52,337.57,603.71,668.77,711.29,793.13,880.52,1216.19,737.33,815.61,381.07,854.16
ARAUCA,ARAUQUITA,6.799338394,-71.29827429,POINT (-71.29827429 6.799338394),OCCIDENTAL DE COLOMBIA LLC,CRAVO NORTE,REDONDO,921.42,933.86,894.29,873.27,844.97,879.07,521.71,728.65,590.83,789.77,848.1,898.23
ARAUCA,ARAUQUITA,6.799338394,-71.29827429,POINT (-71.29827429 6.799338394),OCCIDENTAL DE COLOMBIA LLC,CRAVO NORTE,REDONDO ESTE,48.52,49.82,60.52,57.17,55.9,56.8,33.26,54.68,49.27,64.1,63.77,56.1
ARAUCA,ARAUQUITA,6.799338394,-71.29827429,POINT (-71.29827429 6.799338394),OCCIDENTAL DE COLOMBIA LLC,RONDÓN,CAÑO RONDÓN,3109.32,3429.36,3131.9,4551.87,3684.68,3387.97,2026.48,2825.97,2460.13,2955.97,2552,2979.39
ARAUCA,ARAUQUITA,6.799338394,-71.29827429,POINT (-71.29827429 6.799338394),OCCIDENTAL DE COLOMBIA LLC,RONDÓN,CARICARE,3974.32,4444.32,5359.1,4415.63,3336.48,4040.13,2272.39,3717.97,3052.27,3764.1,3814.77,3602.48
ARAUCA,TAME,6.390650479,-71.79178647,POINT (-71.79178647 6.390650479),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,CAPACHOS,ANDINA,799.81,1873.86,2136.97,2773.15,2976.41,3040.09,3369.84,4140.93,4427.02,4306.27,4091.12,3348.14
ARAUCA,TAME,6.390650479,-71.79178647,POINT (-71.79178647 6.390650479),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,CAPACHOS,CAPACHOS,886.12,1123.75,1049.36,1744.61,1915.1,1776.17,1655.36,2020.24,1084.63,172.89,320.96,1989.49
ARAUCA,TAME,6.390650479,-71.79178647,POINT (-71.79178647 6.390650479),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,CAPACHOS,ANDINA NORTE,0,0,0,0,52.62,308.31,0,0,1521.9,2099.81,1257.06,0
ATLANTICO,SABANALARGA,10.62250777,-74.95510542,POINT (-74.95510542 10.62250777),LEWIS ENERGY COLOMBIA INC,SSJN-1,BULLERENGUE,418.45,409.33,404.78,402.62,403.58,422.47,520.48,443.94,380.79,559.38,556.23,594.5
BOLIVAR,CANTAGALLO,7.239229146,-74.10014043,POINT (-74.10014043 7.239229146),ECOPETROL S.A.,MAGDALENA MEDIO,YARIGUÍ-CANTAGALLO,10903.37,11256.16,12115.73,11629.55,13871.06,15588.09,16094.44,15650.16,15886.39,14045.53,15039.08,16129.45
BOLIVAR,CICUCO,9.235268598,-74.68840962,POINT (-74.68840962 9.235268598),HOCOL S.A.,CICUCO BOQUETE,CICUCO,437.24,417.26,421.81,425.81,453.09,394.28,362.75,334.14,383.88,397.35,389.83,325.56
BOLIVAR,TALAIGUA NUEVO,9.269516705,-74.58695233,POINT (-74.58695233 9.269516705),HOCOL S.A.,CICUCO BOQUETE,BOQUETE,56.06,51.56,51.69,31.84,34.98,36.53,48.67,67.67,82.84,81.05,79.44,56.71
BOLIVAR,TALAIGUA NUEVO,9.269516705,-74.58695233,POINT (-74.58695233 9.269516705),HOCOL S.A.,CICUCO BOQUETE,CICUCO,205.68,201.22,202.42,221.7,286.7,260.47,243.49,245.74,220.71,216.43,195.38,180.77
BOYACA,CORRALES,5.82454582,-72.84544845,POINT (-72.84544845 5.82454582),UNION TEMPORAL OMEGA ENERGY,BUENAVISTA,BOLÍVAR,0,0,0,0,0,0,0,0,0,37.06,0,0
BOYACA,CORRALES,5.82454582,-72.84544845,POINT (-72.84544845 5.82454582),UNION TEMPORAL OMEGA ENERGY,BUENAVISTA,CORRALES,293.03,305.39,282.65,277.8,251.35,260.37,249.23,236.29,212.2,226.03,210.1,194.32
BOYACA,PUERTO BOYACA,5.953466654,-74.4528581,POINT (-74.4528581 5.953466654),ECOPETROL S.A.,PALAGUA,CAIPAL,747.63,720.58,705.03,710.09,692.74,713.45,706.83,684.77,675.26,680.44,641.36,620.4
BOYACA,PUERTO BOYACA,5.953466654,-74.4528581,POINT (-74.4528581 5.953466654),ECOPETROL S.A.,PALAGUA,PALAGUA,6770.8,6535.66,6488.39,6514.24,6647.18,6529.5,6585.52,6670.26,6716.88,6828.05,7034.16,6922.67
BOYACA,PUERTO BOYACA,5.953466654,-74.4528581,POINT (-74.4528581 5.953466654),MANSAROVAR ENERGY COLOMBIA LTD,GUAGUAQUI - TERAN,VELASQUEZ,3071.92,3260.74,3223.85,3132.5,3146.34,3098.47,3122.68,3042.41,2823.74,2470.5,2443.9,2875.47
BOYACA,PUERTO BOYACA,5.953466654,-74.4528581,POINT (-74.4528581 5.953466654),MANSAROVAR ENERGY COLOMBIA LTD,NARE,ABARCO,3515.05,3387.58,3140.82,3201.84,3177.54,3006.53,2912.12,3089.34,3240.09,3285.18,3012.68,2858.6
BOYACA,PUERTO BOYACA,5.953466654,-74.4528581,POINT (-74.4528581 5.953466654),MANSAROVAR ENERGY COLOMBIA LTD,NARE,GIRASOL,2924.93,3008.66,2712.96,2917.05,3045.59,2819.64,2763.11,2915.58,2877.09,2860.31,2887.54,2482.12
BOYACA,PUERTO BOYACA,5.953466654,-74.4528581,POINT (-74.4528581 5.953466654),MANSAROVAR ENERGY COLOMBIA LTD,NARE,JAZMIN,4294.42,4130.59,3892.78,4039.89,3902.05,3736.91,3691.85,3674.56,3624.91,3523.61,3522.49,3556.48
BOYACA,PUERTO BOYACA,5.953466654,-74.4528581,POINT (-74.4528581 5.953466654),MANSAROVAR ENERGY COLOMBIA LTD,NARE,MORICHE,10363.3,10416.78,10232.52,10221.76,10310.77,10299.07,10332.04,10346.56,10108.02,10277.62,10220.17,10123.37
BOYACA,PUERTO BOYACA,5.953466654,-74.4528581,POINT (-74.4528581 5.953466654),MANSAROVAR ENERGY COLOMBIA LTD,NARE,UNDERRIVER,1252.95,1371.16,1142.17,1276.74,1191.1,687.92,1038.68,1259.02,1210.64,1190.09,1061.84,1035.36
BOYACA,PUERTO BOYACA,5.953466654,-74.4528581,POINT (-74.4528581 5.953466654),TPL COLOMBIA LTD - SUCURSAL COLOMBIA ANTES PANATLANTIC COLOMBIA LTD SUCURSAL EN COLOMBIA,TURPIAL,TURPIAL,0,0,0,0,70.94,369.8,211.83,227.36,192.98,7.61,33.07,50.81
BOYACA,SAN LUIS DE GACENO,4.798203543,-73.13397018,POINT (-73.13397018 4.798203543),NIKOIL ENERGY CORP,CÓNDOR,MEDINA,65.21,65.69,65.82,63.82,62.79,60.11,63.91,57.15,53.47,53.97,57.68,55.63
BOYACA,TOPAGA,5.765350303,-72.83672958,POINT (-72.83672958 5.765350303),UNION TEMPORAL OMEGA ENERGY,BUENAVISTA,BOLÍVAR,40.26,38.51,39.68,39.92,38.66,38.14,38.71,38.27,37.18,0,37.04,36.66
CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),CEPSA COLOMBIA S.A.,LLA 22,RAMIRIQUI,1931.04,1881.03,1806.42,1772.49,1799.03,1720.14,1659.27,1598,1523.96,1443.58,1354.71,1301.91
CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),ECOPETROL S.A.,CUSIANA NORTE,CUSIANA NORTE,1028.98,1066.93,877.83,743.95,840.42,804.93,770.84,761.01,746.64,725.28,674.11,603.46
CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),ECOPETROL S.A.,ECOP-SDLA-OP-DIRECTA,CUPIAGUA,6067.31,5952.21,5592.59,5973.3,5911.49,5974.23,5954.97,6048.08,6012.69,5598.75,5265.18,5291.99
CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),ECOPETROL S.A.,ECOP-SDLA-OP-DIRECTA,CUPIAGUA SUR,1731.42,1531.41,1453.37,1320.58,1335.66,1192.42,1221.69,1245.57,1297.69,1486.39,1542.91,1406.55
CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),ECOPETROL S.A.,RECETOR,CUPIAGUA LIRIA,3473.87,3394.69,3359.42,3365.69,3350.86,3374.82,3279.76,2998.66,2872.62,2441.66,2255.46,2253.37
CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,LLA 26,RUMBA,1711.74,1550.7,950.34,1533.28,1910.38,1816.9,2062.18,1950.08,1612.71,1379.44,1790.86,1242.69
CASANARE,AGUAZUL,5.126121886,-72.54821017,POINT (-72.54821017 5.126121886),PERENCO COLOMBIA LIMITED,CASANARE,LA GLORIA,398.03,380.12,335.5,360.02,301.73,295.91,287.72,286.37,278.12,296.06,277.91,268.29
CASANARE,MANI,4.675769488,-72.21280273,POINT (-72.21280273 4.675769488),CEPSA COLOMBIA S.A.,PUNTERO,MANATUS,115.3,166.85,174.94,0,0,0,0,0,0,0,0,76.55
CASANARE,MANI,4.675769488,-72.21280273,POINT (-72.21280273 4.675769488),CEPSA COLOMBIA S.A.,PUNTERO,ONCA,318.66,293.64,288.86,0,0,0,0,0,0,0,0,227.43
CASANARE,MANI,4.675769488,-72.21280273,POINT (-72.21280273 4.675769488),COLOMBIA ENERGY DEVELOPMENT CO,ALCARAVÁN,ESTERO,82.86,83.28,83.28,77.67,75.61,75.78,76.4,76.54,76.57,76.31,44.92,72.07
CASANARE,MANI,4.675769488,-72.21280273,POINT (-72.21280273 4.675769488),COLOMBIA ENERGY DEVELOPMENT CO,LOS HATOS,LOS HATOS,45.05,44.96,44.98,43.89,43.8,43.85,38.91,35.74,35.57,32.67,46.45,48.44
CASANARE,MANI,4.675769488,-72.21280273,POINT (-72.21280273 4.675769488),EMERALD ENERGY PLC SUCURSAL COLOMBIA,CAMPO RICO,CAMPO RICO,408.63,400.44,391.62,360.39,364.28,378.95,392.81,382.15,373.92,378.16,367.49,366.88
CASANARE,MANI,4.675769488,-72.21280273,POINT (-72.21280273 4.675769488),EMERALD ENERGY PLC SUCURSAL COLOMBIA,CAMPO RICO,CENTAURO SUR,96.08,97.03,96.91,99.44,96.15,94.14,93.12,115.64,112.23,115.46,112.51,108.46
CASANARE,MANI,4.675769488,-72.21280273,POINT (-72.21280273 4.675769488),Frontera Energy Colombia Corp Sucursal Colombia,CASIMENA,MANTIS,331.11,321.97,317.32,309.49,307.75,307.81,307.12,297.88,296.77,294.53,291.11,288.53
CASANARE,MANI,4.675769488,-72.21280273,POINT (-72.21280273 4.675769488),Frontera Energy Colombia Corp Sucursal Colombia,CASIMENA,PISINGO,768.31,699.01,663.73,626.06,599.6,590.89,583.35,625.33,614.73,602.25,565.4,551.34
CASANARE,MANI,4.675769488,-72.21280273,POINT (-72.21280273 4.675769488),HOCOL S.A.,LA PUNTA,LA PUNTA,338.97,338.54,302.65,327.6,323.06,306.3,299.81,306.13,302.3,237.42,689.67,650.81
CASANARE,MANI,4.675769488,-72.21280273,POINT (-72.21280273 4.675769488),HOCOL S.A.,UPIA,SANTIAGO,681.14,689.85,689.39,325.46,347.22,340.17,336.04,320.72,335.02,342.1,288.93,557.19
CASANARE,MANI,4.675769488,-72.21280273,POINT (-72.21280273 4.675769488),OMNIA.ENERGY INC. SUCURSAL COLOMBIA EN REORGANIZACIÓN  (ANTES SANTA MARIA PETROLEUM INC),LLA 27,FLAMI,388.92,459.94,395.15,380.08,389.81,332.72,309.9,334.87,320.37,315.49,260.08,258.54
CASANARE,MANI,4.675769488,-72.21280273,POINT (-72.21280273 4.675769488),PERENCO COLOMBIA LIMITED,CASANARE,LA GLORIA,259.97,298.97,294.07,294.62,293.22,280.37,279.02,276.61,272.62,268.31,139.6,186.86
CASANARE,MANI,4.675769488,-72.21280273,POINT (-72.21280273 4.675769488),PETROLEOS SUD AMERICANOS SUCURSAL COLOMBIA,ENTRERRIOS,ENTRERRIOS,505.67,486.98,477.04,437.61,409.53,455.87,479.65,451.17,420.54,337.48,342.35,336.72
CASANARE,MANI,4.675769488,-72.21280273,POINT (-72.21280273 4.675769488),PETROLEOS SUD AMERICANOS SUCURSAL COLOMBIA,RIO META,GUARIMENA,56.93,155.38,154.42,152.34,149.95,135.69,154.82,142.58,155.93,155.94,153.08,154.13
CASANARE,MONTERREY,4.841308642,-72.8473434,POINT (-72.8473434 4.841308642),Frontera Energy Colombia Corp Sucursal Colombia,CANAGUARO,Canaguay,382.38,332.86,101.96,276.74,215.16,233.28,241.86,235.69,227.02,231.06,246.57,250.84
CASANARE,MUNICIPIO NN CASANARE,4.841308642,-72.8473434,POINT (-72.8473434 4.841308642),EQUION ENERGÍA LIMITED,NISCOTA,HURÓN,1002.33,673.97,541.86,1199.46,1185.74,950.11,838.49,552.77,300.4,0,0,0
CASANARE,MUNICIPIO NN CASANARE,4.841308642,-72.8473434,POINT (-72.8473434 4.841308642),Frontera Energy Colombia Corp Sucursal Colombia,CRAVOVIEJO,SAIMIRÍ,17.18,0,0,0,0,0,0,0,0,0,0,0
CASANARE,MUNICIPIO NN CASANARE,4.841308642,-72.8473434,POINT (-72.8473434 4.841308642),NEW GRANADA ENERGY CORPORATION SUCURSAL COLOMBIA,DOROTEA,DOROTEA E,92.87,94.07,93.6,96.57,97.79,98.2,94.71,93.96,92.84,92.44,87.55,33.42
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),CANACOL ENERGY COLOMBIA SAS,RANCHO HERMOSO,RANCHO HERMOSO,1060.22,1110.15,1095.88,1062.98,909.66,862.39,870.31,853.21,832.24,828.37,824.2,818.97
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),CARRAO ENERGY S.A. SUCURSAL COLOMIBA,LLA 23,DANES,511.01,136.73,532.55,447.94,430.88,418.35,415.28,410.81,414.67,413.67,400.3,327.79
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),CARRAO ENERGY S.A. SUCURSAL COLOMIBA,LLA 23,LABRADOR,580.25,585.97,595.57,591.88,644.85,641.95,611.45,564.59,544.55,534.68,409.91,330.58
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),COLOMBIA ENERGY DEVELOPMENT CO,ALCARAVÁN,CANACABARE,400.47,710.71,1065.87,1792.89,2039.7,1910.41,1015.16,1555.57,1424.32,1219.41,1178.12,1001.07
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),EMERALD ENERGY PLC SUCURSAL COLOMBIA,CAMPO RICO,VIGIA SUR,1764.81,1730.6,1737.49,1670.64,1914.46,1965.68,1819.81,1850.24,2036.47,1919.67,1842.69,1865.48
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),Frontera Energy Colombia Corp Sucursal Colombia,CACHICAMO,ANDARRIOS,122.52,103.45,100.22,92.2,84.17,77.93,71.79,79.68,79.42,72.05,64.82,57.33
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),Frontera Energy Colombia Corp Sucursal Colombia,CACHICAMO,CIRIGÜELO,272.3,261.69,289.74,245.54,226.22,220.82,176.75,130.85,144.94,234.05,202.82,173.11
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),Frontera Energy Colombia Corp Sucursal Colombia,CACHICAMO,GRETA OTO,150.63,150.09,147,144.57,142.7,143.47,144.65,143.94,143.88,144.09,140.12,141.29
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),Frontera Energy Colombia Corp Sucursal Colombia,CACHICAMO,GUACHARACA,544.06,424.7,394.64,378.7,347.14,327.38,315.99,291.18,333.39,525.58,560.75,577.38
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),Frontera Energy Colombia Corp Sucursal Colombia,CACHICAMO,HOATZIN,68.9,65.24,62.75,66.33,93.87,102.83,97.71,96.65,93.94,97.42,94.55,88.34
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),Frontera Energy Colombia Corp Sucursal Colombia,CACHICAMO,HOATZIN NORTE,187.3,179.75,173.36,177.62,185.82,183.74,175.91,176.09,179.73,184.02,184.31,177.43
